gid,구이름,lon,lat,심야약국,전체약국,응급실,상비의약품,경찰서,고위험군,총인구,구가중치
ㅼ_5941,강남구,127.041977,37.47183393,0,9,0,27,0,4384.0,16030.0,1
ㅼ_6042,강남구,127.0532322,37.48089065,0,6,0,5,1,6820.0,19595.0,1
ㅼ_6540,강남구,127.1098775,37.46306396,0,2,0,0,1,674.0,1702.0,1
ㅼ_6542,강남구,127.1097838,37.48109096,0,4,0,0,0,324.0,430.0,1
ㅼ_6043,강남구,127.0531785,37.48990406,0,9,0,6,0,11623.0,35089.0,1
ㅼ_6342,강남구,127.0871631,37.48101408,0,5,0,3,0,5456.0,16230.0,1
ㅼ_5842,강남구,127.0306117,37.48080295,0,9,0,16,0,963.0,2428.0,1
ㅼ_6046,강남구,127.0530174,37.51694422,0,12,0,16,1,5845.0,18023.0,1
ㅼ_6045,강남구,127.0530711,37.50793085,0,29,0,42,0,2504.0,12315.0,1
ㅼ_5845,강남구,127.0304425,37.50784307,1,24,1,52,0,3782.0,,1
ㅼ_6440,강남구,127.0985699,37.46302608,0,0,0,5,0,3485.0,0.0,1
ㅼ_6343,강남구,127.0871135,37.49002754,0,20,1,8,1,5022.0,14564.0,1
ㅼ_6041,강남구,127.0532859,37.47187722,0,1,0,3,0,2337.0,2600.0,1
ㅼ_6243,강남구,127.0758018,37.48998746,0,13,0,9,0,6280.0,17597.0,1
ㅼ_6047,강남구,127.0529636,37.52595758,0,10,0,11,0,3855.0,,1
ㅼ_5847,강남구,127.0303295,37.52586974,0,51,0,37,1,4093.0,11257.0,1
ㅼ_5848,강남구,127.030273,37.53488306,0,3,0,2,0,3761.0,,1
ㅼ_6443,강남구,127.0984252,37.49006653,0,11,0,8,0,4174.0,,1
ㅼ_5746,강남구,127.0190704,37.51681088,0,33,0,40,1,4788.0,10843.0,1
ㅼ_6044,강남구,127.0531248,37.49891746,0,27,1,43,0,9444.0,38148.0,1
ㅼ_6142,강남구,127.0645425,37.48093288,0,2,0,1,0,3903.0,11030.0,1
ㅼ_5747,강남구,127.0190125,37.52582419,0,12,0,14,0,3225.0,977.0,1
ㅼ_5947,강남구,127.0416465,37.5259142,0,22,0,21,0,3648.0,11363.0,1
ㅼ_6141,강남구,127.0645948,37.47191943,0,0,0,0,0,549.0,,1
ㅼ_6543,강남구,127.1097369,37.49010443,0,6,0,10,1,4273.0,6739.0,1
ㅼ_6242,강남구,127.0758528,37.48097402,0,0,0,2,0,2022.0,6321.0,1
ㅼ_6341,강남구,127.0872127,37.47200061,0,1,0,5,0,3082.0,45.0,1
ㅼ_5846,강남구,127.030386,37.51685641,0,17,0,31,2,1908.0,7987.0,1
ㅼ_6441,강남구,127.0985217,37.47203958,0,0,0,11,0,3284.0,9845.0,1
ㅼ_6442,강남구,127.0984734,37.48105306,0,0,0,1,0,1040.0,2719.0,1
ㅼ_5946,강남구,127.0417017,37.51690086,0,24,0,27,0,6914.0,23721.0,1
ㅼ_6340,강남구,127.0872622,37.46298713,0,0,0,1,0,268.0,201.0,1
ㅼ_6344,강남구,127.0870639,37.49904098,0,2,0,12,0,4152.0,15122.0,1
ㅼ_5948,강남구,127.0415914,37.53492753,0,0,0,3,0,1313.0,2210.0,1
ㅼ_6145,강남구,127.0643855,37.50797312,0,12,0,13,1,590.0,,1
ㅼ_5944,강남구,127.0418119,37.49887413,0,38,0,42,0,5855.0,22912.0,1
ㅼ_5943,강남구,127.0418669,37.48986074,0,13,1,16,0,6986.0,,1
ㅼ_6640,강남구,127.1211852,37.46310074,0,3,0,0,0,0.0,,1
ㅼ_5745,강남구,127.0191282,37.50779755,1,23,0,50,0,5976.0,21959.0,1
ㅼ_5942,강남구,127.041922,37.48084734,0,13,0,27,1,4043.0,10142.0,1
ㅼ_6147,강남구,127.0642807,37.52599988,0,0,0,0,0,94.0,,1
ㅼ_5843,강남구,127.0305553,37.48981633,0,23,0,41,1,6370.0,16556.0,1
ㅼ_5945,강남구,127.0417568,37.5078875,0,8,0,43,2,3571.0,17674.0,1
ㅼ_6144,강남구,127.0644378,37.49895972,0,15,0,13,1,8275.0,,1
ㅼ_6146,강남구,127.0643331,37.5169865,0,6,0,5,1,2623.0,,1
ㅼ_6244,강남구,127.0757508,37.49900089,0,2,0,1,0,2181.0,,1
ㅼ_6641,강남구,127.1211397,37.47211426,0,0,0,2,0,103.0,279.0,1
ㅼ_5844,강남구,127.0304989,37.49882971,0,56,0,63,0,2393.0,1994.0,1
ㅼ_6143,강남구,127.0644902,37.4899463,0,14,0,7,0,5956.0,17800.0,1
ㅼ_6541,강남구,127.1098307,37.47207746,0,3,0,1,0,3695.0,11599.0,1
ㅼ_5748,강남구,127.0189546,37.53483749,0,0,0,0,0,360.0,613.0,1
ㅼ_5647,강남구,127.0076955,37.52577756,0,0,0,1,0,1600.0,5077.0,1
ㅼ_5648,강남구,127.0076363,37.53479085,0,13,1,9,1,3329.0,10788.0,1
ㅼ_6444,강남구,127.0983769,37.49907998,0,2,0,15,1,7096.0,25570.0,1
ㅼ_6439,강남구,127.098618,37.45401258,0,0,0,0,0,,,1
ㅼ_6040,강남구,127.0533395,37.46286378,0,0,0,0,0,327.0,770.0,1
ㅼ_6642,강남구,127.1210942,37.48112777,0,8,0,26,0,3085.0,18414.0,1
ㅼ_6048,강남구,127.0529098,37.53497093,0,11,0,13,1,3908.0,13620.0,1
ㅼ_6241,강남구,127.0759037,37.47196056,0,0,0,0,0,,,1
ㅼ_6847,강동구,127.1435008,37.52626558,0,12,1,4,2,3468.0,10533.0,1
ㅼ_6751,강동구,127.1320064,37.56228452,0,0,0,0,0,347.0,888.0,1
ㅼ_6850,강동구,127.143372,37.55330587,0,15,0,9,1,14474.0,40184.0,1
ㅼ_6750,강동구,127.1320507,37.55327113,1,23,0,28,0,11253.0,35683.0,1
ㅼ_7051,강동구,127.1659745,37.56238551,0,2,0,9,0,4901.0,13326.0,1
ㅼ_6851,강동구,127.1433291,37.56231927,0,0,0,1,0,2800.0,7518.0,1
ㅼ_7153,강동구,127.1772194,37.58044383,0,0,0,0,0,,0.0,1
ㅼ_7053,강동구,127.1658939,37.58041232,0,0,0,0,0,,81.0,1
ㅼ_6849,강동구,127.143415,37.54429245,0,25,0,19,0,12933.0,39920.0,1
ㅼ_6749,강동구,127.132095,37.54425773,1,20,0,26,1,11764.0,36211.0,1
ㅼ_7049,강동구,127.1660549,37.54435865,0,1,0,4,0,1802.0,5214.0,1
ㅼ_7150,강동구,127.1773361,37.55340357,0,5,0,4,0,3707.0,10893.0,1
ㅼ_6950,강동구,127.1546933,37.55333952,0,21,1,10,1,6514.0,20769.0,1
ㅼ_6948,강동구,127.1547765,37.53531265,0,0,0,0,0,441.0,1161.0,1
ㅼ_6748,강동구,127.1321393,37.53524431,0,25,1,47,0,12568.0,45362.0,1
ㅼ_7050,강동구,127.1660147,37.55337209,0,10,0,7,1,12369.0,31795.0,1
ㅼ_7152,강동구,127.1772583,37.57143043,0,1,0,6,0,5531.0,13070.0,1
ㅼ_7149,강동구,127.1773749,37.54439012,0,0,0,0,0,193.0,654.0,1
ㅼ_6648,강동구,127.1208207,37.53520851,0,22,0,29,0,9040.0,16402.0,1
ㅼ_6747,강동구,127.1321836,37.52623087,0,22,0,18,0,7025.0,,1
ㅼ_7052,강동구,127.1659342,37.57139892,0,0,0,4,0,1406.0,3227.0,1
ㅼ_7151,강동구,127.1772972,37.562417,0,5,0,2,1,5107.0,15346.0,1
ㅼ_6649,강동구,127.1207751,37.54422192,0,14,0,22,0,5011.0,591.0,1
ㅼ_6650,강동구,127.1207294,37.55323531,0,1,0,8,0,3085.0,,1
ㅼ_6647,강동구,127.1208664,37.52619509,0,16,0,9,2,4704.0,7616.0,1
ㅼ_6846,강동구,127.1435437,37.51725212,0,0,0,0,0,85.0,245.0,1
ㅼ_6952,강동구,127.1546101,37.57136634,0,0,0,0,0,,0.0,1
ㅼ_6848,강동구,127.1434579,37.53527902,0,24,0,17,0,11154.0,34985.0,1
ㅼ_6949,강동구,127.1547349,37.54432609,0,14,0,2,0,2117.0,6510.0,1
ㅼ_6951,강동구,127.1546518,37.56235294,0,9,0,7,1,4319.0,12960.0,1
ㅼ_6549,강동구,127.1094552,37.54418502,0,0,0,3,0,2226.0,,1
ㅼ_6550,강동구,127.1094081,37.5531984,0,2,0,3,0,1273.0,3485.0,1
ㅼ_6651,강동구,127.1206837,37.56224869,0,0,0,0,0,,,1
ㅼ_6746,강동구,127.1322278,37.51721743,0,6,0,5,0,4204.0,12914.0,1
ㅼ_6852,강동구,127.1432861,37.57133266,0,0,0,0,0,,,1
ㅼ_7250,강동구,127.1886574,37.55343397,0,0,0,0,0,,,1
ㅼ_6947,강동구,127.154818,37.5262992,0,0,0,0,0,,,1
ㅼ_6752,강동구,127.131962,37.5712979,0,0,0,0,0,,,1
ㅼ_7249,강동구,127.1886949,37.54442051,0,0,0,0,0,,,1
ㅼ_5858,강북구,127.0297064,37.62501546,0,16,1,14,0,7511.0,23787.0,1
ㅼ_5958,강북구,127.0410384,37.62506008,0,7,0,11,0,6972.0,431.0,1
ㅼ_5560,강북구,126.9955886,37.64290129,0,0,0,0,0,,20.0,1
ㅼ_5561,강북구,126.9955276,37.65191438,0,0,0,0,0,,7.0,1
ㅼ_5658,강북구,127.0070424,37.62492295,0,0,0,6,0,1926.0,109.0,1
ㅼ_5662,강북구,127.0068041,37.6609754,0,1,0,5,0,1761.0,4814.0,1
ㅼ_5857,강북구,127.0297632,37.61600228,0,15,0,20,2,9392.0,2823.0,1
ㅼ_6058,강북구,127.0523705,37.62510361,0,9,0,11,1,7825.0,4346.0,1
ㅼ_5761,강북구,127.0181998,37.65200915,0,11,0,10,0,5630.0,11675.0,1
ㅼ_5859,강북구,127.0296496,37.63402862,1,31,0,13,1,6041.0,119.0,1
ㅼ_5757,강북구,127.0184325,37.61595659,0,17,0,14,0,13847.0,9824.0,1
ㅼ_5657,강북구,127.0071019,37.6159098,0,5,0,10,1,9573.0,20521.0,1
ㅼ_5660,강북구,127.0069233,37.6429492,0,1,0,15,0,4720.0,13069.0,1
ㅼ_5659,강북구,127.0069829,37.63393608,0,1,0,8,1,2165.0,5985.0,1
ㅼ_5461,강북구,126.9841916,37.65186536,0,0,0,0,0,,8.0,1
ㅼ_5856,강북구,127.0298199,37.60698909,0,24,0,26,1,8966.0,25728.0,1
ㅼ_5663,강북구,127.0067444,37.66998848,0,0,0,0,0,,112.0,1
ㅼ_5563,강북구,126.9954056,37.66994052,0,0,0,0,0,,0.0,1
ㅼ_5758,강북구,127.0183744,37.62496975,0,7,0,22,1,10632.0,31247.0,1
ㅼ_5759,강북구,127.0183162,37.6339829,0,29,1,39,1,10015.0,31469.0,1
ㅼ_5760,강북구,127.018258,37.64299603,1,23,0,30,1,12382.0,35587.0,1
ㅼ_5860,강북구,127.0295928,37.64304177,0,16,2,32,3,9637.0,14715.0,1
ㅼ_5762,강북구,127.0181415,37.66102226,0,4,0,5,0,3956.0,8525.0,1
ㅼ_5664,강북구,127.0066848,37.67900155,0,0,0,0,0,,,1
ㅼ_5661,강북구,127.0068637,37.65196231,0,0,0,7,0,1464.0,,1
ㅼ_5957,강북구,127.0410938,37.61604689,0,7,0,15,0,8306.0,19072.0,1
ㅼ_5558,강북구,126.9957104,37.62487506,0,0,0,0,0,,17.0,1
ㅼ_5959,강북구,127.040983,37.63407326,0,7,0,12,0,8306.0,11130.0,1
ㅼ_5564,강북구,126.9953446,37.67895357,0,0,0,0,0,,,1
ㅼ_5459,강북구,126.9843162,37.63383919,0,0,0,0,0,,,1
ㅼ_5559,강북구,126.9956495,37.63388818,0,0,0,0,0,,,1
ㅼ_5565,강북구,126.9952835,37.6879666,0,0,0,0,0,,,1
ㅼ_5756,강북구,127.0184906,37.60694341,0,15,0,14,1,14221.0,41024.0,1
ㅼ_5861,강북구,127.0295359,37.65205491,0,11,0,17,0,8639.0,26727.0,1
ㅼ_5665,강북구,127.0066251,37.6880146,0,0,0,0,0,,,1
ㅼ_5764,강북구,127.018025,37.67904844,0,0,0,0,0,,0.0,1
ㅼ_5462,강북구,126.9841292,37.66087842,0,0,0,0,0,,,1
ㅼ_5460,강북구,126.9842539,37.64285228,0,0,0,0,0,,,1
ㅼ_5562,강북구,126.9954666,37.66092745,0,0,0,0,0,,,1
ㅼ_5763,강북구,127.0180833,37.67003536,0,0,0,0,0,,,1
ㅼ_4150,강서구,126.8377053,37.55198697,0,17,1,8,0,10804.0,35596.0,2
ㅼ_4248,강서구,126.8491826,37.53402389,0,15,0,26,0,12729.0,43806.0,2
ㅼ_3951,강서구,126.8149817,37.56087073,0,9,0,9,0,10416.0,28118.0,2
ㅼ_4151,강서구,126.8376255,37.56099995,0,13,1,29,0,3951.0,13996.0,2
ㅼ_4351,강서구,126.8602695,37.56112482,0,11,0,8,0,9190.0,,2
ㅼ_4147,강서구,126.8379444,37.52494796,0,15,0,25,0,10605.0,27046.0,2
ㅼ_4153,강서구,126.8374659,37.57902586,0,1,0,0,0,526.0,1668.0,2
ㅼ_4152,강서구,126.8375457,37.57001291,0,5,0,11,0,1492.0,8663.0,2
ㅼ_4347,강서구,126.8605775,37.52507267,0,17,1,23,1,8551.0,27927.0,2
ㅼ_4349,강서구,126.8604236,37.54309877,0,8,0,19,2,7446.0,11976.0,2
ㅼ_4247,강서구,126.849261,37.52501085,0,10,0,22,1,9719.0,27577.0,2
ㅼ_4451,강서구,126.8715915,37.56118562,0,0,0,0,0,450.0,,2
ㅼ_4450,강서구,126.8716672,37.55217259,0,17,0,17,1,11452.0,1107.0,2
ㅼ_4250,강서구,126.8490259,37.55204993,0,15,0,28,1,7077.0,26065.0,2
ㅼ_3650,강서구,126.7811029,37.5516559,0,0,0,0,0,,0.0,2
ㅼ_3854,강서구,126.803408,37.58784315,0,0,0,0,0,233.0,592.0,2
ㅼ_3949,강서구,126.8151467,37.54284485,0,0,0,1,0,,0.0,2
ㅼ_3852,강서구,126.803576,37.5698174,0,2,0,13,0,4435.0,12597.0,2
ㅼ_4149,강서구,126.8377851,37.54297398,0,32,0,34,1,11745.0,1538.0,2
ㅼ_4550,강서구,126.8829879,37.55223229,0,0,0,0,0,375.0,,2
ㅼ_3550,강서구,126.7697825,37.55158643,0,0,0,0,0,,0.0,2
ㅼ_4051,강서구,126.8263036,37.56093588,0,9,0,7,0,4063.0,12635.0,2
ㅼ_3953,강서구,126.8148166,37.57889656,0,7,0,11,1,7775.0,22078.0,2
ㅼ_4251,강서구,126.8489475,37.56106292,1,29,1,22,1,10100.0,28296.0,2
ㅼ_3851,강서구,126.8036599,37.5608045,0,2,0,15,1,857.0,3936.0,2
ㅼ_4049,강서구,126.8264659,37.54290996,0,2,0,15,1,4582.0,8230.0,2
ㅼ_4252,강서구,126.8488691,37.57007591,0,3,0,4,0,4673.0,,2
ㅼ_4549,강서구,126.8830622,37.54321922,0,1,0,6,0,3419.0,1106.0,2
ㅼ_3950,강서구,126.8150642,37.5518578,0,1,0,10,0,1371.0,4639.0,2
ㅼ_3954,강서구,126.814734,37.58790945,0,0,0,0,0,50.0,88.0,2
ㅼ_3952,강서구,126.8148992,37.56988365,0,11,0,19,0,11026.0,31068.0,2
ㅼ_4249,강서구,126.8491043,37.54303692,0,7,0,17,0,9321.0,32563.0,2
ㅼ_4352,강서구,126.8601924,37.57013782,0,0,0,0,0,399.0,,2
ㅼ_3853,강서구,126.803492,37.57883028,0,0,0,2,0,887.0,2285.0,2
ㅼ_4050,강서구,126.8263848,37.55192293,0,6,0,11,1,7071.0,,2
ㅼ_4148,강서구,126.8378648,37.53396098,0,24,0,28,1,12381.0,11917.0,2
ㅼ_4348,강서구,126.8605006,37.53408572,0,20,0,19,1,10720.0,7613.0,2
ㅼ_4350,강서구,126.8603466,37.5521118,0,10,0,17,0,6866.0,2392.0,2
ㅼ_3551,강서구,126.7696945,37.56059928,0,0,0,0,0,,6.0,2
ㅼ_4449,강서구,126.8717429,37.54315954,0,17,0,13,0,10482.0,36807.0,2
ㅼ_4052,강서구,126.8262224,37.56994882,0,11,0,8,0,3758.0,14631.0,2
ㅼ_3749,강서구,126.7925085,37.54271138,0,0,0,0,0,,0.0,2
ㅼ_4154,강서구,126.837386,37.58803879,0,0,0,0,0,,,2
ㅼ_3754,강서구,126.7920821,37.58777577,0,0,0,0,0,,,2
ㅼ_3856,강서구,126.80324,37.60586885,0,0,0,0,0,,,2
ㅼ_3750,강서구,126.7924233,37.55172429,0,0,0,0,0,,,2
ㅼ_3748,강서구,126.7925936,37.53369846,0,0,0,0,0,,,2
ㅼ_3552,강서구,126.7696065,37.56961211,0,0,0,0,0,,,2
ㅼ_3752,강서구,126.7922528,37.56975005,0,0,0,0,0,,,2
ㅼ_3652,강서구,126.7809296,37.56968163,0,0,0,0,0,,,2
ㅼ_3848,강서구,126.8039114,37.53376572,0,0,0,0,0,,,2
ㅼ_4054,강서구,126.82606,37.58797467,0,2,0,0,0,,,2
ㅼ_3653,강서구,126.780843,37.57869447,0,0,0,0,0,,,2
ㅼ_3751,강서구,126.7923381,37.56073718,0,1,1,0,0,,,2
ㅼ_3753,강서구,126.7921675,37.57876292,0,0,0,0,0,,,2
ㅼ_3955,강서구,126.8146513,37.59692233,0,0,0,0,0,,,2
ㅼ_3855,강서구,126.803324,37.59685601,0,0,0,0,0,,,2
ㅼ_3755,강서구,126.7919968,37.5967886,0,0,0,0,0,,,2
ㅼ_3651,강서구,126.7810163,37.56066877,0,0,0,0,0,,,2
ㅼ_3649,강서구,126.7811894,37.54264302,0,0,0,0,0,,,2
ㅼ_3849,강서구,126.8038276,37.54277866,0,0,0,0,0,,,2
ㅼ_3850,강서구,126.8037437,37.55179158,0,1,0,0,0,,,2
ㅼ_4551,강서구,126.8829136,37.56124535,0,0,0,1,0,,,2
ㅼ_4253,강서구,126.8487906,37.57908888,0,0,0,0,0,,,2
ㅼ_4053,강서구,126.8261412,37.57896175,0,12,0,0,0,,,2
ㅼ_4842,관악구,126.917511,37.48029949,0,13,0,21,1,7127.0,,2
ㅼ_5040,관악구,126.9402653,37.46238228,0,0,0,1,0,2143.0,,2
ㅼ_5243,관악구,126.9626864,37.48952716,0,8,0,9,0,11067.0,14017.0,2
ㅼ_4839,관악구,126.9177207,37.45325974,0,3,0,1,1,6283.0,16969.0,2
ㅼ_5042,관악구,126.9401309,37.48040884,0,15,0,33,0,9191.0,,2
ㅼ_5043,관악구,126.9400636,37.4894221,0,7,0,12,1,9376.0,536.0,2
ㅼ_4942,관악구,126.9288209,37.48035471,0,27,1,27,1,8190.0,,2
ㅼ_4940,관악구,126.9289581,37.46232818,0,3,0,5,0,4973.0,,2
ㅼ_5140,관악구,126.9515726,37.4624353,0,2,0,0,0,,,2
ㅼ_4944,관악구,126.9286836,37.49838117,0,21,0,32,0,10466.0,37509.0,2
ㅼ_5141,관악구,126.9515068,37.47144861,0,0,0,2,0,693.0,,2
ㅼ_4642,관악구,126.8948912,37.48018581,0,23,0,39,1,4223.0,10342.0,2
ㅼ_5240,관악구,126.9628799,37.46248724,0,0,0,0,0,191.0,,2
ㅼ_5039,관악구,126.9403325,37.45336898,0,0,0,0,0,,,2
ㅼ_4941,관악구,126.9288895,37.47134145,0,9,0,26,0,6160.0,,2
ㅼ_5143,관악구,126.951375,37.48947517,0,18,1,16,0,13221.0,4243.0,2
ㅼ_4741,관악구,126.9062724,37.47122997,0,8,0,6,1,6410.0,19974.0,2
ㅼ_4843,관악구,126.917441,37.48931271,0,12,0,24,1,5989.0,5509.0,2
ㅼ_5342,관악구,126.974061,37.48056475,0,18,0,35,2,10524.0,36696.0,2
ㅼ_4840,관악구,126.9176508,37.462273,0,5,0,5,1,5732.0,1209.0,2
ㅼ_4742,관악구,126.9062011,37.48024319,0,16,1,26,0,8784.0,13245.0,2
ㅼ_5241,관악구,126.9628155,37.47150056,0,12,0,19,0,5713.0,,2
ㅼ_5242,관악구,126.9627509,37.48051386,0,9,0,18,1,6181.0,2330.0,2
ㅼ_5041,관악구,126.9401981,37.47139557,0,11,0,20,1,5417.0,,2
ㅼ_5441,관악구,126.9854329,37.47160122,0,4,0,2,0,2173.0,4355.0,2
ㅼ_5341,관악구,126.9741242,37.47155143,0,2,0,17,1,5626.0,124.0,2
ㅼ_4841,관악구,126.9175809,37.47128625,1,17,0,19,0,8986.0,,2
ㅼ_5440,관악구,126.9854947,37.46258786,0,0,0,1,0,571.0,931.0,2
ㅼ_5442,관악구,126.9853711,37.48061456,0,15,0,15,1,5348.0,14350.0,2
ㅼ_4943,관악구,126.9287523,37.48936795,0,26,1,43,1,8964.0,5078.0,2
ㅼ_4939,관악구,126.9290266,37.4533149,0,0,0,0,0,,0.0,2
ㅼ_5142,관악구,126.9514409,37.48046189,0,37,1,49,0,6910.0,,2
ㅼ_4743,관악구,126.9061297,37.48925639,0,26,2,21,1,7862.0,11612.0,2
ㅼ_4740,관악구,126.9063436,37.46221674,0,15,0,10,0,9960.0,30820.0,2
ㅼ_5237,관악구,126.9630732,37.43544719,0,0,0,0,0,,,2
ㅼ_5038,관악구,126.9403997,37.44435567,0,0,0,0,0,,,2
ㅼ_5137,관악구,126.95177,37.43539531,0,0,0,0,0,,,2
ㅼ_5239,관악구,126.9629444,37.4534739,0,0,0,0,0,,,2
ㅼ_5340,관악구,126.9741873,37.46253809,0,0,0,0,0,,,2
ㅼ_5037,관악구,126.9404668,37.43534234,0,0,0,0,0,,,2
ㅼ_5144,관악구,126.9513091,37.49848843,0,11,0,20,0,9156.0,30760.0,2
ㅼ_5138,관악구,126.9517042,37.44440865,0,0,0,0,0,,,2
ㅼ_5139,관악구,126.9516384,37.45342198,0,0,0,2,0,,,2
ㅼ_5238,관악구,126.9630088,37.44446056,0,0,0,0,0,,,2
ㅼ_4938,관악구,126.9290951,37.44430161,0,0,0,0,0,,,2
ㅼ_5338,관악구,126.9743135,37.44451138,0,0,0,0,0,,,2
ㅼ_5439,관악구,126.9855564,37.4535745,0,0,0,0,0,,,2
ㅼ_5339,관악구,126.9742504,37.45352474,0,0,0,0,0,,,2
ㅼ_6249,광진구,127.0754956,37.54406782,0,11,1,17,1,1387.0,9858.0,1
ㅼ_6451,광진구,127.0980385,37.56217376,0,0,0,0,0,1214.0,3852.0,1
ㅼ_6349,광진구,127.0868154,37.54410797,0,7,0,19,1,8484.0,31682.0,1
ㅼ_6350,광진구,127.0867657,37.55312133,0,18,0,28,0,7210.0,25303.0,1
ㅼ_6352,광진구,127.0866661,37.571148,0,7,0,12,0,7312.0,11044.0,1
ㅼ_6348,광진구,127.0868652,37.5350946,0,20,1,24,0,6289.0,24111.0,1
